the_geom,the_geom_webmercator,objectid,year,dc_key,code,date_,time,race,sex,age,wound,officer_involved,offender_injured,offender_deceased,location,latino,point_x,point_y,dist,inside,outside,fatal,lat,lng
0101000020E6100000FA93004ED2CD52C07201C34D21F84340,0101000020110F000022D7739EC2F05FC141E654EA2C875241,378420,2019,201912006991.0,0411,2019-01-27,04:41:00,W,F,30,head,N,N,N,5100 BLOCK Woodland Ave,0,2678982.25054947,230654.22299872,12,0,1,0,39.93851635,-75.21596098
0101000020E6100000335CF480BFCF52C0D0BC562169F54340,0101000020110F00005BFAFC5D08F45FC109CEAFE429845241,378421,2019,201912033609.0,0411,2019-05-01,00:21:00,B,M,13,multi,N,N,N,7200 BLOCK Woodland Ave,0,2670763.93923022,222677.2297664,12,0,1,0,39.91727082,-75.24606346
0101000020E610000049AA84611FCF52C0C1FD800786F64340,0101000020110F00009CA1E861F8F25FC16F67E76465855241,378422,2019,201912015739.0,0411,2019-02-26,23:32:00,B,M,30,leg,N,N,N,2100 BLOCK S Gould St,0,2673414.06975672,225921.03659898,12,0,1,0,39.92596525,-75.23629034
0101000020E61000001D927B3682CE52C01D77E7DC2FF84340,0101000020110F0000E8EEA66AEDF15FC14448D90A3D875241,378423,2019,201912016422.0,0111,2019-03-01,01:53:00,B,M,30,multi,N,N,N,5500 BLOCK Springfield Ave,0,2675968.17586897,230729.81438297,12,0,1,1,39.93896066,-75.22669756
0101000020E610000065360A41356554C0B44EA61B726B3C40,0101000020110F0000BBCA42A55F5261C14A0167B334314941,378424,2019,201912020519.0,0411,2019-03-16,02:15:00,B,F,21,arm,N,N,N,62nd & Elmwood St,0,711311.91490063,-3975202.88593952,12,0,1,0,28.4197099,-81.58137537
0101000020E6100000947B89CAE9CE52C0B30B27E545F84340,0101000020110F000049B2D65A9DF25FC1F6658B7255875241,378425,2019,201912021799.0,0411,2019-03-20,21:08:00,B,M,19,arm,N,N,N,5800 BLOCK Pentridge St,0,2674189.1748338,230924.06661914,12,0,1,0,39.93963303,-75.23301948
0101000020E6100000947B89CAE9CE52C0B30B27E545F84340,0101000020110F000049B2D65A9DF25FC1F6658B7255875241,378426,2019,201912021822.0,0411,2019-03-20,21:08:00,B,M,17,arm,N,N,N,5800 BLOCK Pentridge St,0,2674189.1748338,230924.06661914,12,0,1,0,39.93963303,-75.23301948
0101000020E6100000CA41BFA552CE52C0BC1FB75F3EF84340,0101000020110F000052C83D9F9CF15FC1D6BCBB1D4D875241,378427,2019,201912025758.0,0411,2019-04-04,15:30:00,B,M,26,thigh,N,N,N,5400 BLOCK Chester St,0,2676777.3113898,230914.33763598,12,0,1,0,39.9394035,-75.2237944
0101000020E6100000CA41BFA552CE52C0BC1FB75F3EF84340,0101000020110F000052C83D9F9CF15FC1D6BCBB1D4D875241,378428,2019,201912025769.0,0411,2019-04-04,15:30:00,B,M,27,buttocks,N,N,N,5400 BLOCK Chester St,0,2676777.3113898,230914.33763598,12,0,1,0,39.9394035,-75.2237944
0101000020E61000007F1DEED9E9CD52C0BA16CA1520F84340,0101000020110F00003B9D7E9DEAF05FC107ABC3902B875241,378429,2019,201912027876.0,0411,2019-04-11,14:25:00,B,M,25,hand,N,N,N,1500 BLOCK S Wilton St,0,2678579.80253547,230629.12167098,12,0,1,0,39.93847916,-75.21739815
0101000020E6100000F25D4A5D326554C00744882B676B3C40,0101000020110F0000AAD3FD305D5261C13AA963232A314941,378430,2019,201912029201.0,0411,2019-04-15,20:55:00,B,M,37,leg,N,N,N,72nd & Elmwood St,0,711367.06341238,-3975267.30510202,12,0,1,0,28.419543,-81.581199
0101000020E6100000DD2A46659CCF52C011D3F0F380F44340,0101000020110F0000543082BBCCF35FC1020A8BCE28835241,378431,2019,201912036760.0,0300,2019-05-11,01:30:00,A,M,35,leg,N,N,N,7400 BLOCK Buist Ave,0,2671438.00153039,220114.20142789,12,0,1,0,39.91018533,-75.24392063
0101000020E61000008E2C2EC875CF52C061B9CE5442F54340,0101000020110F000082A0AE248BF35FC17EBB11EEFE835241,378432,2019,201912047352.0,0411,2019-06-10,23:35:00,B,M,14,arm,N,N,N,2400 BLOCK S 72nd St,0,2672037.83169556,222281.89033398,12,0,1,0,39.91608677,-75.24156384
0101000020E61000007979D72CD9CE52C04BCC50689BF84340,0101000020110F00008952822181F25FC1DB5CF02BB4875241,378433,2019,201912041922.0,0411,2019-05-26,15:34:00,B,M,19,multi,N,N,N,5600 BLOCK HADFIELD ST,0,2674446.33606489,231882.42559481,12,0,1,0,39.94224266,-75.23200532
0101000020E61000002548BE75F2CE52C00C59BCDC50F74340,0101000020110F00009C3F6214ACF25FC1084DD00946865241,378434,2019,201912030354.0,0411,2019-04-20,00:14:00,B,M,21,chest,N,N,N,1900 BLOCK S 61st St,0,2674118.48042139,228196.91360889,12,0,1,0,39.93215522,-75.23354858
0101000020E6100000C7FC167C9ECE52C03DEA33907CF54340,0101000020110F00006EBF74701DF25FC13B9196693F845241,378435,2019,201912043787.0,0411,2019-05-31,23:19:00,B,M,57,leg,N,N,N,6600 BLOCK Dorel St,0,2675703.90736863,223033.94985348,12,0,1,0,39.91786387,-75.22842314
0101000020E6100000CF1BFE0588CE52C0E4656E3AD9F84340,0101000020110F00000A5D5649F7F15FC1D7C580A7F8875241,378436,2019,201912044325.0,0411,2019-06-02,04:00:00,B,M,23,multi,N,N,N,5300 BLOCK Pentridge St,0,2675814.98588663,232609.04093948,12,0,1,0,39.94412928,-75.22705221
0101000020E6100000B6F5B271ADCE52C0B032015C1CF84340,0101000020110F0000FDC86ED936F25FC1EC8F457027875241,378437,2019,201912045394.0,0411,2019-06-05,16:57:00,B,M,18,arm,N,N,N,5700 BLOCK Windsor St,0,2675234.76198147,230491.95593481,12,0,1,0,39.93836546,-75.22933619
0101000020E6100000601A0AC8ACCE52C02508F41566F54340,0101000020110F000011B53FB935F25FC14D03A48526845241,378438,2019,201912046868.0,0111,2019-06-09,18:31:00,B,M,42,multi,N,N,N,6700 BLOCK Dorel St,0,2675466.37405105,222777.18265048,12,0,1,1,39.91717791,-75.22929574
0101000020E61000008D5893C049CF52C08AE7AE1D73F64340,0101000020110F00000926BA5A40F35FC14E50B17250855241,378439,2019,201912035787.0,0411,2019-05-07,22:22:00,B,M,30,multi,N,N,N,6700 BLOCK Upland St,0,2672695.01738906,225690.22898972,12,0,1,0,39.92538806,-75.23887648
0101000020E6100000C050F2B071CE52C0FC92E8C04DF64340,0101000020110F000000FC5B5AD1F15FC121890B1227855241,378440,2019,201912036348.0,0411,2019-05-09,21:51:00,B,M,21,head,N,N,N,6200 BLOCK Dickens Ave,0,2676404.00603406,225380.47304756,12,0,1,0,39.92424785,-75.22568916
0101000020E61000001BFFD3473FCF52C0767F27F330F54340,0101000020110F0000013435912EF35FC1D852E2AEEB835241,378441,2019,201912041125.0,0111,2019-05-24,19:30:00,B,M,21,multi,N,N,N,2500 BLOCK S 71ST ST,0,2672976.05554089,222115.2545124,12,0,1,1,39.91555633,-75.23823734
0101000020E61000007979D72CD9CE52C04BCC50689BF84340,0101000020110F00008952822181F25FC1DB5CF02BB4875241,378442,2019,201912041906.0,0411,2019-05-26,15:34:00,B,M,24,multi,N,N,N,5600 BLOCK HADFIELD ST,0,2674446.33606489,231882.42559481,12,0,1,0,39.94224266,-75.23200532
0101000020E610000011A119DDA4CE52C0A7979492D0F74340,0101000020110F0000A4D4494628F25FC134B9FE7DD3865241,378443,2019,201912050654.0,0411,2019-06-20,15:37:00,B,M,17,back,N,N,N,1800 BLOCK S 58TH ST,0,2675405.60678413,229653.96843757,12,0,1,0,39.93605263,-75.22881248
0101000020E61000008957FE2122CF52C04AFFFDEF29F94340,0101000020110F000043E9870EFDF25FC1F4CB501052885241,378444,2019,201912055549.0,0411,2019-07-05,22:50:00,B,M,18,leg,N,N,N,5600 BLOCK Baltimore Ave,0,2673153.14376938,233430.72499165,12,0,1,0,39.94659233,-75.2364583
0101000020E6100000CA9F566E35CF52C0A69D37A1D2F44340,0101000020110F0000972A34D61DF35FC1F2EE4B3E83835241,378445,2019,201912048381.0,0411,2019-06-14,00:45:00,B,M,27,arm,N,N,N,7200 BLOCK Dicks Ave,0,2673174.44589214,221071.91801639,12,0,1,0,39.91267791,-75.23763617
0101000020E6100000768B9F4A76CE52C0303A8BA4FEF74340,0101000020110F000003FCC22AD9F15FC175F5AA8506875241,378446,2019,201912058595.0,0411,2019-07-15,18:30:00,B,M,22,multii,N,N,N,5600 BLOCK Chester Ave,0,2676187.76401247,230188.68816865,12,0,1,0,39.93745858,-75.22596994
0101000020E6100000256C478AEBCE52C034C93CB06BF54340,0101000020110F000065985F53A0F25FC1A956E2B92C845241,378447,2019,201912062786.0,3006,2019-07-28,20:00:00,B,M,21,finger,N,N,N,2600 BLOCK S Carroll St,0,2674390.57731813,222808.80069748,12,0,1,0,39.91734889,-75.23312623
0101000020E61000004B25975A8ACF52C05344021D98F64340,0101000020110F000014A53516AEF35FC143C2056C79855241,378448,2019,201912059840.0,0411,2019-07-19,22:54:00,B,F,29,ear,N,N,N,1800 BLOCK S 68th St,0,2671577.91168363,226069.94640614,12,0,1,0,39.92651713,-75.24281945
0101000020E6100000396933B16DCE52C01E673FF78AF84340,0101000020110F0000B5976C8FCAF15FC1A64E60F5A1875241,378449,2019,201912061203.0,0411,2019-07-23,20:39:00,B,M,25,ankle,N,N,N,1300 BLOCK S 54th St,0,2676290.29333498,231752.22802056,12,0,1,0,39.9417409,-75.22544508
0101000020E6100000F25D4A5D326554C00744882B676B3C40,0101000020110F0000AAD3FD305D5261C13AA963232A314941,378450,2019,201912048783.0,0411,2019-06-15,05:00:00,B,M,26,hand,N,N,N,5800 BLOCK Hoffman St,0,711367.06341238,-3975267.30510202,12,0,1,0,28.419543,-81.581199
0101000020E6100000FA0416E1E2CE52C041D1C0B8E9F44340,0101000020110F0000D17E3F9D91F25FC15644FCCF9C835241,378451,2019,201912049405.0,0111,2019-06-16,22:08:00,B,M,24,back,N,N,N,6900 BLOCK Reedbird Pl,0,2674579.97588947,221368.77503423,12,0,1,1,39.91338262,-75.23259761
0101000020E6100000FA0416E1E2CE52C041D1C0B8E9F44340,0101000020110F0000D17E3F9D91F25FC15644FCCF9C835241,378452,2019,201912049405.0,3006,2019-06-16,22:08:00,B,M,24,elbow,N,N,N,6900 BLOCK Reedbird Pl,0,2674579.97588947,221368.77503423,12,0,1,0,39.91338262,-75.23259761
0101000020E6100000B3C2A1755CCE52C0994A1ED383F84340,0101000020110F0000E72EEE49ADF15FC1F8644A0C9A875241,378453,2019,201912061645.0,0111,2019-07-25,10:32:00,B,M,57,head,N,N,N,1200 BLOCK S Ruby St,0,2676587.36885631,231681.30657448,12,1,0,1,39.94152297,-75.22439328
0101000020E6100000256C478AEBCE52C034C93CB06BF54340,0101000020110F000065985F53A0F25FC1A956E2B92C845241,378454,2019,201912062786.0,0111,2019-07-28,20:00:00,B,M,21,head,N,N,N,2600 BLOCK S Carroll St,0,2674390.57731813,222808.80069748,12,0,1,1,39.91734889,-75.23312623
0101000020E6100000AEC3A8D648CF52C04F5EBFBB70F44340,0101000020110F0000D68E65CD3EF35FC1F4D022D916835241,378455,2019,201912056609.0,0111,2019-07-09,13:51:00,B,M,25,head,N,N,N,7400 BLOCK REDWING PL,0,2672873.23717697,219974.59540789,12,0,1,1,39.90969035,-75.23882071
0101000020E6100000FA0416E1E2CE52C041D1C0B8E9F44340,0101000020110F0000D17E3F9D91F25FC15644FCCF9C835241,378456,2019,201912049405.0,3006,2019-06-16,22:08:00,B,F,16,leg,N,N,N,6900 BLOCK Reedbird Pl,0,2674579.97588947,221368.77503423,12,0,1,0,39.91338262,-75.23259761
0101000020E6100000FA0416E1E2CE52C041D1C0B8E9F44340,0101000020110F0000D17E3F9D91F25FC15644FCCF9C835241,378457,2019,201912049405.0,3006,2019-06-16,22:08:00,B,M,17,leg,N,N,N,6900 BLOCK Reedbird Pl,0,2674579.97588947,221368.77503423,12,0,1,0,39.91338262,-75.23259761
0101000020E6100000FA0416E1E2CE52C041D1C0B8E9F44340,0101000020110F0000D17E3F9D91F25FC15644FCCF9C835241,378458,2019,201912049405.0,3006,2019-06-16,22:08:00,B,M,16,legs,N,N,N,6900 BLOCK Reedbird Pl,0,2674579.97588947,221368.77503423,12,0,1,0,39.91338262,-75.23259761
0101000020E6100000FA0416E1E2CE52C041D1C0B8E9F44340,0101000020110F0000D17E3F9D91F25FC15644FCCF9C835241,378459,2019,201912049405.0,3006,2019-06-16,22:08:00,B,M,15,foot,N,N,N,6900 BLOCK Reedbird Pl,0,2674579.97588947,221368.77503423,12,0,1,0,39.91338262,-75.23259761
0101000020E6100000AB387AA1A5CE52C0D0B4E5D8D1F74340,0101000020110F000028E3DA9329F25FC1BE5070E7D4865241,378460,2019,201912050652.0,0411,2019-06-20,15:37:00,B,M,34,multi/ hea,N,N,N,1800 BLOCK S 58TH ST,0,2675392.07761171,229667.75876431,12,0,1,0,39.93609153,-75.2288593
0101000020E6100000256C478AEBCE52C034C93CB06BF54340,0101000020110F000065985F53A0F25FC1A956E2B92C845241,378461,2019,201912062786.0,3006,2019-07-28,20:00:00,B,M,23,head,N,N,N,2600 BLOCK S Carroll St,0,2674390.57731813,222808.80069748,12,0,1,0,39.91734889,-75.23312623
0101000020E6100000256C478AEBCE52C034C93CB06BF54340,0101000020110F000065985F53A0F25FC1A956E2B92C845241,378462,2019,201912062786.0,3006,2019-07-28,20:00:00,B,M,22,multi,N,N,N,2600 BLOCK S Carroll St,0,2674390.57731813,222808.80069748,12,0,1,0,39.91734889,-75.23312623
0101000020E6100000256C478AEBCE52C034C93CB06BF54340,0101000020110F000065985F53A0F25FC1A956E2B92C845241,378463,2019,201912062786.0,3006,2019-07-28,20:00:00,B,M,22,multi,N,N,N,2600 BLOCK S Carroll St,0,2674390.57731813,222808.80069748,12,0,1,0,39.91734889,-75.23312623
0101000020E6100000C6536E26CFCD52C00567953E99F74340,0101000020110F00001C1EB642BDF05FC150D07D3596865241,378464,2019,201912052297.0,0111,2019-06-25,11:50:00,B,M,30,chest,N,N,N,5300 BLOCK GRAYS AVENUE,0,2679079.61977731,229143.8231324,12,0,1,1,39.93436415,-75.21576844
0101000020E61000002CD4BBF406CE52C04C0A7FC8D3F74340,0101000020110F00007F286F0D1CF15FC17238630CD7865241,378465,2019,201912052306.0,0411,2019-06-25,11:50:00,B,M,33,arm,N,N,N,5400 BLOCK WOODLAND,0,2678106.1847163,229766.94163682,12,0,1,0,39.93615061,-75.21917456
0101000020E6100000256C478AEBCE52C034C93CB06BF54340,0101000020110F000065985F53A0F25FC1A956E2B92C845241,378466,2019,201912062786.0,3006,2019-07-28,20:00:00,B,M,24,multi,N,N,N,2600 BLOCK S Carroll St,0,2674390.57731813,222808.80069748,12,0,1,0,39.91734889,-75.23312623
0101000020E6100000396933B16DCE52C01E673FF78AF84340,0101000020110F0000B5976C8FCAF15FC1A64E60F5A1875241,378467,2019,201912061198.0,0411,2019-07-23,20:39:00,B,M,25,leg,N,N,N,1300 BLOCK S 54th St,0,2676290.29333498,231752.22802056,12,0,1,0,39.9417409,-75.22544508
0101000020E61000004A247612B6CE52C0137A3F664EF74340,0101000020110F0000EDED3C8145F25FC1E7167F4F43865241,378468,2019,201912061443.0,0411,2019-07-24,16:48:00,B,M,34,head,N,N,N,6000 BLOCK Reinhard St,0,2675152.48458697,228199.01629497,12,0,1,0,39.93208006,-75.2298628
0101000020E61000003DD264EF5ACE52C010683C53E0F74340,0101000020110F00008B6212B3AAF15FC1A826C4F0E4865241,378469,2019,201912062037.0,0411,2019-07-26,17:08:00,B,F,29,leg,N,N,N,1800 BLOCK S 56th St,0,2676665.42447448,229865.17011489,12,0,1,0,39.93653336,-75.22430024
0101000020E61000003DD264EF5ACE52C010683C53E0F74340,0101000020110F00008B6212B3AAF15FC1A826C4F0E4865241,378470,2019,201912062040.0,0411,2019-07-26,17:08:00,B,M,29,chest,N,N,N,1800 BLOCK S 56th St,0,2676665.42447448,229865.17011489,12,0,1,0,39.93653336,-75.22430024
0101000020E6100000EADC1FB5EACD52C0A2E1627F38F84340,0101000020110F00001A76D111ECF05FC19DBB639B46875241,378471,2019,201912086800.0,0411,2019-10-04,19:08:00,B,M,27,leg,N,N,N,1500 BLOCK S 52nd St,0,2678557.37377456,230899.98366205,12,0,1,0,39.93922417,-75.21745041
0101000020E610000086012AA0B9CE52C068686E4B85F84340,0101000020110F0000859B758A4BF25FC1B54A25AD9B875241,378472,2019,201912070236.0,0411,2019-08-16,23:17:00,B,M,25,multi,N,N,N,1300 BLOCK S 56th St,0,2674993.07611314,231652.09698723,12,0,1,0,39.94156783,-75.23007969
0101000020E61000004AC7E6F446CF52C046D1453B55F64340,0101000020110F0000982A159B3BF35FC13E061F5A2F855241,378473,2019,201912063118.0,0411,2019-07-29,20:25:00,B,M,21,multi,N,N,N,6700 BLOCK Greenway Ave,0,2672752.29909864,225359.49868006,12,0,1,0,39.92447606,-75.23870585
0101000020E6100000F260ACEBE7CD52C0E6C292BC04F84340,0101000020110F0000CC1FF355E7F05FC1ED92AA450D875241,378474,2019,201912063119.0,0411,2019-07-29,19:27:00,B,M,58,leg,N,N,N,5200 BLOCK Woodland Ave,0,2678621.55343622,230326.16164698,12,0,1,0,39.93764455,-75.21728031
0101000020E61000002989993BC2CE52C075D534D69BF54340,0101000020110F0000917337295AF25FC15A101D0B62845241,378475,2019,201912063887.0,0111,2019-07-31,17:23:00,B,F,32,head,N,N,N,2600 BLOCK S 67th St,0,2675082.21996371,223364.01087314,12,1,0,1,39.91881826,-75.23060503
0101000020E6100000390F27309DCD52C0EC7EBA2649F84340,0101000020110F0000A8F0226568F05FC1E997E60D59875241,378476,2019,201912079357.0,0411,2019-09-11,20:32:00,B,M,40,leg,N,N,N,4900 BLOCK Saybrook Ave,0,2679878.24875747,231123.1239638,12,0,1,0,39.9397324,-75.212719
0101000020E6100000B204C6B86ACE52C0F1896D39B4F84340,0101000020110F0000320AC383C5F15FC154729DA9CF875241,378477,2019,201912066833.0,0111,2019-08-07,15:42:00,B,M,23,head,N,N,N,1100 BLOCK S Peach St,0,2676327.99831206,232212.16476473,12,0,1,1,39.94300001,-75.22526378
0101000020E6100000ED91F6D464CE52C06BB24EAE8CF74340,0101000020110F000062229882BBF15FC159E0174B88865241,378478,2019,201912067287.0,0411,2019-08-08,20:52:00,B,M,39,hand,N,N,N,2100 BLOCK Alden St,0,2676522.68853948,228930.83176048,12,0,1,0,39.93398074,-75.22490429
0101000020E6100000633D5A4138CE52C0E7500AE33CF64340,0101000020110F00000642D3CA6FF15FC1FCAE376414855241,378479,2019,201912067322.0,0411,2019-08-08,21:55:00,B,M,24,knee,N,N,N,6100 BLOCK Lindbergh Blvd,0,2677392.19959572,225221.16267064,12,0,1,0,39.92373312,-75.22218355
0101000020E61000008421FEA367CF52C028E4B5D88EF64340,0101000020110F0000AED86D1F73F35FC1940BBA286F855241,378480,2019,201912068014.0,0111,2019-08-10,21:26:00,B,M,20,head,N,N,N,6700 BLOCK REGENT ST,0,2672174.82551606,225983.84618464,12,0,1,1,39.92623433,-75.24070072
0101000020E61000008421FEA367CF52C028E4B5D88EF64340,0101000020110F0000AED86D1F73F35FC1940BBA286F855241,378481,2019,201912068015.0,0411,2019-08-10,21:26:00,B,M,19,leg,N,N,N,6700 BLOCK REGENT ST,0,2672174.82551606,225983.84618464,12,0,1,0,39.92623433,-75.24070072
0101000020E610000089AFB83079CF52C05A79138DFFF84340,0101000020110F000020EBC7EE90F35FC198189A1B23885241,378482,2019,201912085680.0,0300,2019-10-01,06:00:00,B,M,19,back,N,N,N,59th st & Baltimore Ave,0,2671677.30551372,232917.35397114,12,0,1,0,39.9452988,-75.24177187
0101000020E61000000820F7A5A5CF52C0F08F7372F1F44340,0101000020110F00001F0FF872DCF35FC15096DA5DA5835241,378483,2019,201912091419.0,0411,2019-10-20,01:23:00,B,F,32,leg,N,N,N,2400 BLOCK Ardell St,0,2671244.16235113,221359.79867423,12,0,1,0,39.91361838,-75.24448537
0101000020E61000008421FEA367CF52C028E4B5D88EF64340,0101000020110F0000AED86D1F73F35FC1940BBA286F855241,378484,2019,201912068016.0,0411,2019-08-10,21:26:00,B,M,18,leg,N,N,N,6700 BLOCK REGENT ST,0,2672174.82551606,225983.84618464,12,0,1,0,39.92623433,-75.24070072
0101000020E6100000B2DC4E3224CF52C032AF230E59F64340,0101000020110F0000EF21ED8F00F35FC1BA3B2D9633855241,378485,2019,201912070026.0,0411,2019-08-16,12:10:00,B,M,35,hip,N,N,N,2100 BLOCK Shields St,0,2673345.8969928,225418.91588406,12,0,1,0,39.92459275,-75.23658426
0101000020E6100000E17F0ACB88CF52C069A46B47EDF44340,0101000020110F00006FE1886FABF35FC1837359C0A0835241,378486,2019,201912092180.0,0411,2019-10-22,21:10:00,B,M,18,abdomen,N,N,N,7300 BLOCK Elmwood Ave,0,2671739.32048155,221327.49985431,12,0,1,0,39.91349118,-75.24272419
0101000020E6100000B61E53B150CF52C09A183F4B5FF24340,0101000020110F00000EDDB6244CF35FC1BBBA21B6CC805241,378487,2019,201912071371.0,0411,2019-08-20,03:00:00,B,F,27,buttocks,N,N,N,8200 BLOCK Bartram Ave,0,2672906.11998522,214087.37457082,12,0,1,0,39.89353314,-75.23930009
0101000020E6100000EF3DF947E1CE52C0A16A4F2473F84340,0101000020110F00006B5554E68EF25FC174BE629187875241,378488,2019,201912072767.0,0111,2019-08-24,19:07:00,B,M,15,multi/head,N,N,N,5700 BLOCK WILLOWS AV,0,2674320.42555556,231431.01967348,12,0,1,1,39.94101385,-75.23250007
0101000020E6100000EBA28DC81CCF52C0445E837C58F64340,0101000020110F00004B1966F8F3F25FC14BC0E6F432855241,378489,2019,201912072848.0,0411,2019-08-24,23:10:00,B,M,22,leg,N,N,N,6600 BLOCK WOODLAND ST,0,2673472.92757864,225416.20788422,12,0,1,0,39.92457539,-75.2361318
0101000020E61000002082E47C35CF52C0439A88E908F64340,0101000020110F00009AF4ECEE1DF35FC187203FD5DA845241,378490,2019,201912074795.0,0411,2019-08-30,21:39:00,B,M,23,thigh,N,N,N,2200 BLOCK S 68th St,0,2673075.3561953,224519.90718339,12,0,1,0,39.92214698,-75.23763964
0101000020E61000001435E213FCCD52C09E00D41E40F84340,0101000020110F00003B0B169309F15FC19026000D4F875241,378491,2019,201912074796.0,0411,2019-08-30,21:37:00,B,M,9,arm,N,N,N,5200 BLOCK Upland St,0,2678257.77693281,230976.16953331,12,0,1,0,39.9394568,-75.2185106
0101000020E6100000B76686E82BCE52C00458E4D70FF64340,0101000020110F0000DC76D7D15AF15FC127323682E2845241,378492,2019,201912074821.0,0411,2019-08-30,22:45:00,B,F,26,multi,N,N,N,2900 BLOCK S Robinson St,0,2677617.81463006,224726.67120557,12,0,1,0,39.9223585,-75.22142995
0101000020E6100000B76686E82BCE52C00458E4D70FF64340,0101000020110F0000DC76D7D15AF15FC127323682E2845241,378493,2019,201912074821.0,0111,2019-08-30,22:45:00,B,F,23,multi,N,N,N,2900 BLOCK S Robinson St,0,2677617.81463006,224726.67120557,12,0,1,1,39.9223585,-75.22142995
0101000020E6100000750C2318E2CE52C06B894B44AEF34340,0101000020110F0000D06EEA4790F25FC130994C8A3F825241,378494,2019,201912075205.0,0111,2019-09-01,00:35:00,W,M,28,multi,N,N,N,7500 BLOCK Brewster St,1,2674693.36608264,217863.6685274,12,0,1,1,39.9037557,-75.2325497
0101000020E610000076DF735808CF52C03447FBC4A6F64340,0101000020110F00006B3E2641D1F25FC147BF50A789855241,378495,2019,201912109543.0,0411,2019-12-26,11:40:00,B,M,38,head,N,N,N,2100 BLOCK S Simpson St,0,2673797.8704983,226296.08932656,12,0,1,0,39.9269644,-75.23488437
0101000020E61000004ECBD5B0DBCD52C0371EC76A4EF74340,0101000020110F00004BEBE78FD2F05FC1AF7C835443865241,378496,2019,201912079059.0,0411,2019-09-10,23:40:00,B,M,23,back,N,N,N,5500 BLOCK Linbergh Blvd,0,2678888.9233083,228306.15026707,12,0,1,0,39.9320806,-75.21653386
0101000020E61000004BB8A9E4D0CE52C0EE4108C817F94340,0101000020110F00000A122C1073F25FC13C913FF33D885241,378497,2019,201912101854.0,0411,2019-11-27,10:24:00,B,M,9,chest,N,N,N,5300 BLOCK THOMAS AV,0,2674548.59242205,233268.57013223,12,1,0,0,39.94603825,-75.23149983
0101000020E6100000F3F1BF4B5FCE52C0E50454D557F74340,0101000020110F0000BB92501BB2F15FC1DFB666C24D865241,378498,2019,201912096083.0,0411,2019-11-05,22:39:00,B,M,27,wrist,N,N,N,2200 BLOCK S 58th St,0,2676634.20439255,228346.27584298,12,0,1,0,39.93236796,-75.2245664
0101000020E61000008896862B31CF52C04C22B19330F64340,0101000020110F0000D046599916F35FC167B746C206855241,378499,2019,201912098854.0,0411,2019-11-15,16:43:00,B,M,24,thigh,N,N,N,2200 BLOCK S Bonnaffon St,0,2673136.70023271,224962.78392232,12,0,1,0,39.92335745,-75.2373761
0101000020E61000003F58635C73CF52C04BF5CF99D5F54340,0101000020110F00000C0DE70787F35FC1AAFBA202A2845241,378500,2019,201912098953.0,0411,2019-11-15,23:13:00,B,M,30,multi,N,N,N,70th st & Woodland Ave,0,2672032.76641697,223919.60064122,12,0,1,0,39.92058108,-75.24141607
0101000020E61000006557F71BAFCF52C0E20DA3FF69F54340,0101000020110F0000DD2BFB84ECF35FC15FCED8DA2A845241,378501,2019,201912101316.0,0111,2019-11-25,12:10:00,B,M,20,multi,N,N,N,7200 BLOCK Saybrook Ave,0,2671044.23492947,222694.83865506,12,1,0,1,39.91729732,-75.24506282
